"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Time_Zone","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Sample_Matrix","Sample_Source","Result_Parameter_Name","Result_Value","Result_Value_Units","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Comment","Derivation_Method","Derivation_Method_Description","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Study_ID_Alias","Result_Data_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Calculated_Result_System_ID"
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/30/2015 12:00:00 AM,6/30/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","31.2402","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143489
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/27/2014 12:00:00 AM,10/27/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","10.4511","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143319
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",12/13/2014 12:00:00 AM,12/13/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","7.02196","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143318
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/4/2015 12:00:00 AM,5/4/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","18.6856","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143292
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",11/1/2014 12:00:00 AM,11/1/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","10.935","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143287
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",5/9/2015 12:00:00 AM,5/9/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","19.186","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086143284
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/21/2015 12:00:00 AM,6/21/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","24.1268","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086142650
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/2/2015 12:00:00 AM,2/2/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","3.97265","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149762
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",4/16/2015 12:00:00 AM,4/16/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","12.7651","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149730
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",3/22/2015 12:00:00 AM,3/22/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","11.7264","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149726
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/2/2015 12:00:00 AM,6/2/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","20.9488","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149652
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",11/26/2014 12:00:00 AM,11/26/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","9.65667","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149536
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/22/2015 12:00:00 AM,6/22/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","24.9828","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149516
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",2/17/2015 12:00:00 AM,2/17/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","5.16244","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149485
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/5/2014 12:00:00 AM,10/5/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","18.4797","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149476
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",10/24/2014 12:00:00 AM,10/24/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","12.61","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149466
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",6/23/2015 12:00:00 AM,6/23/2015 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","25.3493","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149453
"AMS005","Continuous Stream Temperature Monitoring","35B060","35B060","TUANNON RIVER AT POWERS","Tidbit_10225303","Measurement","WA Dept of Ecology","PST - Pacific Standard Time (GMT-8)",11/25/2014 12:00:00 AM,11/25/2014 11:30:00 PM,"",,,"","AIR/GAS","Outdoor Air","Temperature, air (daily average)","9.64608","deg C","","","","DailyAverage","Calculated mean daily value from a specific set of data.  The specific set of data is defined by: batch submitted to EIM, Study, Location, Parameter, Result Method, Depth, Instrument used for collection, Unit of Measure, and determined timeseries interval.  This calculation is run as part of a nightly automated EIM process.","Temperature, air","TEMPLOGGER","Temperature by data logger",00:30:00,"Daily","Mean","N","Y",48,100.00,"N","","Reviewed",46.5381991606041,-118.156069764337,7/18/2019 11:45:37 PM,1086149452
