"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Location_Setting","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","QC_Blank_Censor_Factor","Lab_Batch_ID","Lab_GC_Column_ID","Study_ID_Alias","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1988",08:00:00,"08/02/1988 08:00:00","08/02/1988",08:00:00,"08/02/1988 08:00:00","",,"","1",,,"",,,"","29047","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Conductivity, Specific (at 25 deg C)","","08/02/1988","",00:00:00,"164","umhos/cm","","","","","","","","","","","","","","","SM2510B-Field","Specific Conductivity, Laboratory Method, Conducted in Field","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7014290
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1988",08:00:00,"08/02/1988 08:00:00","08/02/1988",08:00:00,"08/02/1988 08:00:00","",,"","1",,,"",,,"","29047","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/02/1988","",00:00:00,"8","pH","","","","","","","","","","","","","","","PH-METER","pH by field meter/electrode","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8014290
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Conductivity, Specific (at 25 deg C)","","08/02/1998","D",,"313","umhos/cm","","","","","REJ","Data are unusable for all purposes. Sample results rejected due to serious deficiencies in the ability to analyze the sample and meet quality control criteria. The presence or absence of the analyte cannot be verified.","","","","","","","","","SM2510B-Field","Specific Conductivity, Laboratory Method, Conducted in Field","Measurement is grossly inconsistent with historical data from this station.","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6592891
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/02/1998","",00:00:00,"24.9","deg C","","","","","","","","","","","","","","","TEMPTHERM","Temperature by thermistor","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3362891
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/02/1998","",00:00:00,"9.3","mg/L","","","","","","","","","","","","","","","SM4500OC","Dissolved Oxygen (DO) by Winkler (Azide Modification)","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5313891
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/02/1998","",00:00:00,"9","pH","","","","","","","","","","","","","","","SM4500H+B","pH by Electrometric Method","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7182891
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Barometric pressure","","08/02/1998","",00:00:00,"741.7","mm/Hg","","","","","","","","","","","","","","","Barometer-aneroid","Barometric pressure using aneroid barometer","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,9314891
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/1998",15:10:00,"08/02/1998 15:10:00","08/02/1998",15:10:00,"08/02/1998 15:10:00","",,"","",,,"",,,"","37984","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Flow","","08/02/1998","",,"73","cfs","","","","","","","","","","","","","","","EST_GAGE","Streamflow estimated from gaging station.","","Instantaneous flow based on provisional data obtained from various sources. Not confirmed.","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,96645536
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Conductivity, Specific (at 25 deg C)","","08/02/2005","",,"175","umhos/cm","","","","","","","","","","Total","","","","","SM2510B-Field","Specific Conductivity, Laboratory Method, Conducted in Field","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,1189486
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Flow","","08/02/2005","D",,"43","cfs","","","","","","","","","","","","","","","RatingCurve","Streamflow reported using stage-discharge rating curve","","Instantaneous flow based on provisional data obtained from various sources. Not confirmed.","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,12068900
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/02/2005","",,"8.07","pH","","","","","","","","","","","","","","","EPA150.1","pH, Electrometric","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,32077130
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Barometric pressure","","08/02/2005","",,"753.11","mm/Hg","","","","","","","","","","","","","","","Barometer-aneroid","Barometric pressure using aneroid barometer","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,67216754
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","08/02/2005","",,"9.74","mg/L","","","","","","","","","","","","","","","SM4500OC","Dissolved Oxygen (DO) by Winkler (Azide Modification)","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,86144196
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/02/2005",08:51:00,"08/02/2005 08:51:00","08/02/2005",08:51:00,"08/02/2005 08:51:00","",,"","",,,"",,,"","134762","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/02/2005","",,"19.1","deg C","","","","","","","","","","","","","","","TEMPTHERM","Temperature by thermistor","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,98627419
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/03/1997",14:40:00,"08/03/1997 14:40:00","08/03/1997",14:40:00,"08/03/1997 14:40:00","",,"","",,,"",,,"","36457","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Conductivity, Specific (at 25 deg C)","","08/03/1997","",00:00:00,"156","umhos/cm","","","","","","","","","","","","","","","EPA120.1","Specific conductivity (conductance) by conductivity meter @ 25 deg C","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4343122
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/03/1997",14:40:00,"08/03/1997 14:40:00","08/03/1997",14:40:00,"08/03/1997 14:40:00","",,"","",,,"",,,"","36457","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Temperature, water","","08/03/1997","",00:00:00,"25.3","deg C","","","","","","","","","","","","","","","TEMPTHERM","Temperature by thermistor","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5343122
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/03/1997",14:40:00,"08/03/1997 14:40:00","08/03/1997",14:40:00,"08/03/1997 14:40:00","",,"","",,,"",,,"","36457","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Barometric pressure","","08/03/1997","",00:00:00,"747.3","mm/Hg","","","","","","","","","","","","","","","Barometer-aneroid","Barometric pressure using aneroid barometer","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6343122
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/03/1997",14:40:00,"08/03/1997 14:40:00","08/03/1997",14:40:00,"08/03/1997 14:40:00","",,"","",,,"",,,"","36457","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Flow","","08/03/1997","",00:00:00,"95","cfs","","","","","","","","","","","","","","","EST_GAGE","Streamflow estimated from gaging station.","","Instantaneous flow based on provisional data obtained from various sources. Not confirmed.","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7343122
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/03/1997",14:40:00,"08/03/1997 14:40:00","08/03/1997",14:40:00,"08/03/1997 14:40:00","",,"","",,,"",,,"","36457","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/03/1997","",00:00:00,"8.7","pH","","","","","","","","","","","","","","","PH-METER","pH by field meter/electrode","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8343122
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/04/1987",08:40:00,"08/04/1987 08:40:00","08/04/1987",08:40:00,"08/04/1987 08:40:00","",,"","1",,,"",,,"","28113","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Barometric pressure","","08/04/1987","",00:00:00,"751","mm/Hg","","","","","","","","","","","","","","","Barometer-aneroid","Barometric pressure using aneroid barometer","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3005321
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/04/1987",08:40:00,"08/04/1987 08:40:00","08/04/1987",08:40:00,"08/04/1987 08:40:00","",,"","1",,,"",,,"","28113","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"pH","","08/04/1987","",00:00:00,"8.1","pH","","","","","","","","","","","","","","","PH-METER","pH by field meter/electrode","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4594321
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/04/1987",08:40:00,"08/04/1987 08:40:00","08/04/1987",08:40:00,"08/04/1987 08:40:00","",,"","1",,,"",,,"","28113","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Conductivity, Specific (at 25 deg C)","","08/04/1987","",00:00:00,"190","umhos/cm","","","","","","","","","","","","","","","SM2510B-Field","Specific Conductivity, Laboratory Method, Conducted in Field","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6594321
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Measurement","","08/04/1987",08:40:00,"08/04/1987 08:40:00","08/04/1987",08:40:00,"08/04/1987 08:40:00","",,"","1",,,"",,,"","28113","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Flow","","08/04/1987","",00:00:00,"47.7","cfs","","","","","","","","","","","","","","","EST_GAGE","Streamflow estimated from gaging station.","","Instantaneous flow based on provisional data obtained from various sources. Not confirmed.","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7005321
